Student_ID,Age,Attendance,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level,Gender,Extracurricular_Activities,Internet_Access,Parent_Education,Family_Income
S5248,23,53.22,43.62,85.18,66.44,89.07,0.35,63.25,78.74,19.3,8.2,6,1,1,1,2,0
S5249,23,86.69,75.8,95.31,62.54,89.18,7.61,84.98,50.42,18.0,4.1,3,0,1,0,2,2
S5250,24,76.95,83.02,52.84,75.62,86.61,3.31,97.96,58.33,11.6,4.5,7,1,0,1,4,2
S5251,21,59.93,98.67,89.64,78.89,92.98,2.25,60.34,74.93,5.7,8.0,8,0,0,1,3,2
S5252,23,76.98,88.43,94.33,62.23,85.13,7.78,73.28,87.28,8.7,6.6,4,0,0,1,1,1
S5253,22,59.15,56.57,63.57,96.13,81.8,1.43,99.57,90.45,29.2,7.3,8,1,1,1,4,2
S5254,18,71.94,82.57,58.83,77.86,72.95,4.27,96.58,86.45,28.5,7.7,6,0,0,1,4,0
S5255,23,89.98,85.8,97.12,76.33,73.35,7.45,67.62,74.32,8.0,5.5,5,0,0,0,1,2
S5256,19,73.1,83.78,77.66,71.78,70.31,5.74,65.98,64.06,14.4,5.5,8,1,1,1,0,1
S5257,22,57.43,89.21,62.84,52.9,81.01,5.54,62.11,72.24,16.6,5.3,6,0,0,1,4,2
S5258,23,86.19,94.22,87.51,94.12,70.33,1.57,57.77,50.46,17.0,4.8,10,0,0,0,3,2
S5259,20,59.34,45.91,58.27,65.85,57.37,1.81,73.0,79.9,12.5,5.5,8,1,0,0,0,0
S5260,19,86.93,46.29,50.58,82.12,55.33,5.83,67.06,53.73,27.8,8.8,6,0,1,0,0,2
S5261,24,73.97,87.78,72.64,80.37,96.22,0.24,87.24,57.27,27.7,4.4,4,0,1,0,0,1
S5262,24,72.69,55.14,73.97,79.22,51.24,8.69,61.84,81.3,5.5,5.2,2,0,1,1,4,1
S5263,24,92.57,43.51,89.54,76.29,55.27,3.5,86.82,50.67,21.3,5.6,3,0,1,1,0,2
S5264,19,85.43,64.07,67.42,59.07,72.27,4.17,64.41,78.68,6.9,4.8,7,0,0,1,2,0
S5265,24,51.65,89.19,88.88,64.03,63.15,2.58,79.64,81.92,19.9,4.4,6,0,0,1,4,0
S5266,21,64.81,47.59,58.68,76.21,70.29,8.77,81.92,89.41,26.7,4.8,6,0,0,0,4,1
S5267,20,93.55,80.31,74.52,89.47,55.87,6.43,83.59,53.4,21.2,6.6,9,0,0,0,1,0
S5268,21,50.92,40.22,52.51,71.6,56.55,4.5,58.77,50.15,16.7,7.0,5,1,1,0,0,2
S5269,23,77.26,46.58,63.13,60.2,90.03,5.85,64.14,88.34,28.9,5.1,9,0,0,1,4,0
S5270,20,86.39,61.05,91.45,54.4,87.96,3.8,62.31,64.5,23.7,6.5,1,0,0,0,3,0
S5271,19,81.09,45.02,52.96,83.15,55.21,4.66,78.81,94.36,11.2,4.0,3,1,1,1,3,1
S5272,21,88.03,90.75,88.61,71.17,83.39,3.58,53.79,59.25,14.7,7.0,5,0,0,1,4,2
S5273,22,86.28,91.84,56.97,56.27,80.47,4.11,75.91,79.28,24.0,4.0,7,0,0,0,4,1
S5274,20,84.6,85.33,42.07,83.72,85.67,3.15,54.37,55.47,5.5,7.2,5,0,1,0,3,0
S5275,19,91.08,54.55,46.6,60.38,73.72,0.78,66.85,70.13,6.6,6.4,4,0,1,1,3,1
S5276,18,82.28,71.39,84.75,75.45,63.5,0.37,84.34,94.1,26.5,4.5,5,0,1,0,2,0
S5277,20,70.12,51.05,55.72,65.31,83.18,1.74,70.63,80.42,6.1,4.4,1,0,1,1,3,1
S5278,20,73.6,56.88,79.25,96.58,68.57,2.52,64.02,84.48,22.0,4.0,5,1,1,0,2,0
S5279,23,85.84,70.96,81.95,61.41,60.95,8.9,80.79,61.3,13.0,6.8,9,1,0,1,4,1
S5280,22,93.82,84.1,60.71,71.0,70.43,6.11,87.01,96.14,25.6,8.0,3,1,0,1,0,0
S5281,23,63.61,45.68,68.5,97.97,88.16,9.58,62.73,81.17,26.2,8.3,10,1,1,0,0,2
S5282,24,67.1,57.8,64.23,65.94,73.79,3.4,64.97,55.29,28.8,6.8,6,1,1,1,1,1
S5283,20,96.54,95.6,96.84,82.23,64.99,4.02,82.01,50.78,7.4,8.4,9,0,1,0,2,0
S5284,20,78.93,65.75,59.2,65.84,91.59,7.2,98.26,50.8,15.6,8.3,6,0,1,0,3,0
S5285,24,58.95,96.33,51.0,55.53,94.08,5.78,60.69,52.56,19.3,7.5,10,0,1,0,2,2
S5286,22,83.18,99.48,61.94,81.38,71.66,5.28,82.71,95.58,27.9,5.8,6,0,1,0,1,0
S5287,22,99.54,71.6,80.17,95.8,68.73,5.76,95.33,67.92,11.7,8.1,6,0,1,0,1,1
S5288,21,91.17,57.28,81.84,72.63,80.63,5.84,73.1,64.91,6.8,6.0,7,1,0,0,2,2
S5289,19,87.29,87.45,95.44,81.31,52.9,7.66,65.84,70.83,10.0,6.0,6,1,0,0,3,1
S5290,19,60.4,49.56,92.91,80.44,84.57,6.68,83.34,70.48,17.4,7.4,8,0,0,1,4,1
S5291,21,93.81,55.12,57.3,70.75,89.11,9.57,51.57,61.92,22.0,8.6,2,0,0,1,4,0
S5292,19,76.29,87.09,67.31,80.74,69.87,9.48,68.01,54.59,22.3,6.5,8,0,1,1,4,0
S5293,20,94.46,66.02,84.84,62.97,58.73,4.22,62.9,55.43,6.9,4.9,4,1,0,0,1,1
S5294,21,66.49,52.09,94.99,68.9,51.44,0.36,61.23,79.96,24.0,4.7,2,1,1,1,2,0
S5295,21,53.1,79.07,60.23,72.12,81.86,0.11,58.99,69.84,21.5,5.5,9,0,0,0,1,1
S5296,19,73.8,83.97,66.67,93.2,63.45,1.23,86.85,95.12,15.2,6.3,5,1,0,0,3,0
S5297,18,63.49,47.5,93.97,67.42,73.19,0.75,97.75,73.19,19.3,5.5,3,0,0,0,0,1
S5298,19,85.76,56.62,61.51,81.76,69.32,3.73,69.24,75.17,24.2,7.6,3,1,1,1,1,0
S5299,23,97.86,53.28,68.83,60.67,58.74,0.53,52.46,96.41,11.6,6.7,9,1,1,1,3,2
S5300,18,84.55,62.79,94.27,62.63,75.42,6.25,85.95,75.08,28.5,6.0,5,0,0,0,3,1
S5301,21,94.35,85.81,88.13,82.42,72.98,1.9,76.91,75.1,8.4,5.1,10,1,1,1,3,0
S5302,18,72.65,82.82,54.61,88.12,81.21,5.14,86.18,68.16,27.6,7.0,7,1,1,1,0,2
S5303,20,88.58,79.75,59.49,73.11,62.59,1.03,82.4,85.52,23.5,7.4,2,0,0,1,4,1
S5304,22,92.15,40.38,61.18,66.75,60.73,8.28,95.27,69.61,21.5,7.9,6,1,1,1,2,2
S5305,18,85.54,48.53,94.76,95.51,90.72,7.8,57.02,79.42,7.1,9.0,1,0,1,0,1,2
S5306,23,75.39,53.4,99.94,56.79,85.11,3.86,58.46,72.37,28.0,5.2,8,1,1,1,0,2
S5307,22,81.29,56.32,86.44,86.04,88.61,9.11,67.08,76.44,12.4,4.1,1,0,1,0,3,2
S5308,20,85.03,48.79,69.06,84.51,56.16,1.86,74.57,91.35,23.6,6.5,3,0,0,1,0,1
S5309,23,62.65,64.62,40.61,84.51,61.2,8.14,96.29,70.69,27.1,8.6,6,1,1,1,1,1
S5310,24,90.48,44.51,81.85,96.77,78.78,5.46,95.35,61.5,11.1,5.2,8,1,0,1,2,1
S5311,22,97.52,85.0,63.36,86.41,92.86,3.3,93.59,78.52,27.9,7.8,10,0,1,0,1,0
S5312,24,73.26,87.26,77.98,65.08,94.61,0.84,61.13,96.88,20.3,5.6,1,1,0,1,0,2
S5313,20,85.05,74.46,76.4,67.67,91.6,1.71,86.48,84.66,21.5,6.0,10,1,0,0,3,0
S5314,22,86.85,45.38,68.85,69.56,52.17,8.63,69.17,65.42,27.9,8.7,4,1,1,1,3,2
S5315,22,83.11,93.4,96.66,51.54,91.04,6.07,96.56,98.15,18.2,6.3,3,0,0,1,4,0
S5316,19,77.36,97.94,41.39,95.68,94.95,2.37,60.73,67.14,16.0,7.6,1,0,0,1,4,0
S5317,23,94.08,52.14,82.73,53.68,52.84,4.96,57.06,99.16,20.8,6.7,5,0,1,0,2,1
S5318,23,72.45,82.28,64.59,84.99,70.81,1.08,92.12,59.6,18.9,7.8,8,1,1,0,2,2
S5319,18,53.06,90.52,82.83,86.51,76.83,0.99,85.85,99.98,6.5,5.6,7,1,0,1,4,1
S5320,24,92.23,72.39,80.51,92.19,61.64,9.08,91.07,53.8,9.5,8.4,3,0,0,1,4,0
S5321,24,83.7,59.4,40.61,77.67,75.83,4.58,57.9,85.66,5.3,6.7,5,0,0,0,1,0
S5322,23,92.46,68.71,57.12,86.26,94.3,3.62,94.24,87.02,7.7,5.5,5,1,0,0,1,1
S5323,23,56.93,70.74,51.35,65.14,93.35,9.49,83.88,83.98,23.2,4.2,8,1,0,0,3,1
S5324,22,51.54,64.04,50.02,87.28,96.99,3.99,82.58,88.88,5.1,4.1,6,1,0,1,3,1
S5325,24,96.72,95.79,83.71,67.17,74.21,3.36,79.13,73.59,12.6,5.8,3,1,0,0,4,1
S5326,21,57.39,84.63,54.37,95.14,70.53,2.73,88.24,52.71,16.2,5.1,7,0,0,0,1,1
S5327,19,90.48,54.48,68.48,58.17,83.29,5.65,70.78,67.89,28.4,4.3,1,1,1,0,4,2
S5328,18,91.16,75.13,54.82,65.79,70.84,5.58,56.64,82.12,13.2,6.8,2,1,1,1,4,2
S5329,19,85.44,81.32,74.81,74.94,52.1,0.16,76.96,82.31,24.6,8.9,7,0,0,1,2,1
S5330,18,56.56,48.41,83.23,88.79,86.0,6.54,87.41,59.76,15.2,6.1,2,0,1,0,4,2
S5331,20,83.37,61.51,59.86,87.44,64.05,7.88,57.68,62.65,7.5,6.8,2,1,0,0,3,2
S5332,22,94.45,94.33,76.18,60.54,52.45,6.16,61.2,74.33,7.5,5.1,10,0,0,0,2,0
S5333,23,71.28,74.03,89.49,57.21,51.03,8.7,84.83,86.43,15.8,5.0,7,1,0,0,1,2
S5334,23,70.68,53.02,45.65,65.2,96.57,2.76,63.48,92.64,6.4,5.6,10,1,1,0,3,2
S5335,21,72.14,47.37,82.64,74.19,62.6,1.92,58.5,54.32,19.3,8.2,4,0,1,0,0,0
S5336,24,54.11,71.09,59.39,76.95,72.39,6.97,94.47,96.28,17.3,8.8,9,0,1,0,1,1
S5337,24,94.6,72.86,47.36,71.46,97.53,1.89,58.04,96.39,22.6,7.7,7,1,0,1,0,2
S5338,19,93.46,60.06,72.74,83.15,73.38,0.91,67.21,50.4,9.6,4.1,10,0,1,1,3,0
S5339,19,99.9,77.82,53.58,71.38,53.93,0.97,71.42,75.32,19.8,6.2,10,1,0,0,1,1
S5340,19,79.26,44.12,89.28,97.32,77.6,7.68,73.81,79.36,9.4,6.1,6,1,1,1,0,2
S5341,24,87.56,48.71,42.57,63.05,54.41,0.29,68.07,77.69,23.1,8.7,4,1,1,1,0,2
S5342,23,60.13,72.78,45.92,81.37,54.75,2.89,95.63,80.79,12.7,7.7,8,0,0,0,1,2
S5343,24,83.38,43.71,71.26,80.57,92.57,1.29,82.93,75.17,20.4,7.6,5,1,0,1,4,0
S5344,19,82.49,92.85,75.34,64.08,64.47,7.55,67.97,64.69,27.1,6.8,8,1,0,1,3,1
S5345,22,95.06,48.53,83.79,70.58,83.93,5.03,67.89,54.79,17.2,7.2,8,1,1,0,3,1
S5346,18,91.54,80.44,55.56,68.27,75.45,2.05,75.15,60.42,9.8,7.5,9,0,1,1,2,2
S5347,23,96.92,63.47,90.51,58.62,61.12,7.5,51.68,87.01,27.2,6.8,9,1,1,0,1,0
S5348,22,93.44,63.99,97.19,73.86,75.89,7.5,96.33,62.05,14.0,8.2,7,1,0,0,3,1
S5349,20,93.43,85.89,69.94,69.33,53.45,5.23,61.17,91.49,23.3,4.2,10,1,0,1,0,1
S5350,22,53.19,69.97,85.63,58.92,67.36,2.76,84.88,70.17,13.0,8.7,7,0,0,0,1,1
S5351,22,92.3,83.54,71.49,72.49,76.14,5.86,88.89,70.72,12.5,7.9,6,1,1,1,0,0
S5352,20,80.37,70.31,44.17,71.09,61.42,9.34,91.37,93.42,21.1,6.6,9,1,1,1,1,2
S5353,22,69.02,75.57,59.57,56.57,83.01,0.52,58.28,60.71,8.9,8.3,8,0,1,1,0,1
S5354,18,52.83,85.64,45.25,56.56,52.59,2.67,76.83,59.48,26.7,8.1,1,0,0,1,0,0
S5355,23,83.88,76.44,99.33,82.38,74.24,2.85,54.18,99.27,14.7,6.1,8,1,0,0,1,2
S5356,21,66.41,76.94,53.74,85.33,85.75,6.32,90.24,77.03,5.5,8.2,2,1,0,0,2,2
S5357,24,73.39,87.35,78.15,97.06,71.5,6.51,74.32,59.53,12.6,4.9,9,1,1,1,0,0
S5358,20,84.09,96.95,57.06,54.35,93.73,2.06,57.92,58.29,24.6,6.3,6,0,1,0,1,2
S5359,23,95.59,62.6,79.19,55.89,81.61,2.16,85.93,93.08,26.5,5.2,5,0,1,0,4,2
S5360,19,91.27,74.63,52.62,52.59,97.92,9.28,66.56,79.99,19.2,4.6,7,1,1,0,4,0
S5361,18,72.53,45.18,87.12,76.61,64.21,7.56,55.73,55.75,12.4,8.5,4,0,0,0,2,2
S5362,21,69.39,61.53,46.65,81.14,96.94,9.34,73.05,94.35,18.2,5.8,9,1,0,0,1,0
S5363,18,61.99,64.72,93.71,70.18,80.34,8.3,61.76,72.2,25.9,7.4,10,1,1,0,2,1
S5364,18,68.62,90.11,90.43,89.9,87.26,4.02,97.51,99.47,12.9,5.9,8,0,0,1,0,0
S5365,19,55.55,70.8,80.73,84.33,95.11,1.22,68.07,64.09,14.6,6.7,1,1,1,1,4,1
S5366,21,98.56,83.86,44.04,99.29,77.56,6.3,78.62,76.44,18.5,5.7,1,0,0,0,2,1
S5367,24,78.7,41.14,52.51,56.89,93.11,3.52,97.42,58.66,27.2,7.7,3,0,1,1,0,1
S5368,18,56.39,67.87,91.56,52.92,77.08,4.25,69.69,71.99,19.6,7.9,8,1,0,0,4,0
S5369,19,67.64,94.08,47.32,63.74,79.96,4.26,67.91,58.83,10.2,6.2,8,0,0,0,2,0
S5370,20,77.35,53.46,49.36,50.95,72.25,9.37,58.12,65.36,7.2,8.3,2,1,0,0,0,0
S5371,19,76.64,41.89,72.64,96.63,57.28,0.69,96.92,63.49,7.4,5.8,1,0,1,1,3,1
S5372,22,51.78,66.0,56.45,65.2,77.68,1.93,90.04,64.15,28.8,7.8,4,1,0,1,4,2
S5373,23,97.54,82.27,53.32,77.62,98.87,6.08,61.05,98.49,25.6,7.3,2,1,1,1,0,2
S5374,19,63.77,67.27,74.55,65.9,89.36,8.84,66.63,51.92,24.1,6.3,5,1,0,1,3,0
S5375,19,50.81,67.6,62.35,62.29,87.37,9.18,95.75,74.84,17.4,8.4,7,0,0,1,2,2
S5376,19,53.82,80.19,48.43,57.62,82.17,5.59,76.86,81.46,21.8,6.9,10,1,1,0,3,1
S5377,24,79.01,55.26,72.09,66.02,67.4,0.35,77.82,83.04,8.2,8.2,10,0,0,1,4,1
S5378,18,56.89,85.11,63.22,80.77,58.48,3.63,82.41,87.73,20.5,7.7,5,0,1,1,1,2
S5379,24,52.09,49.19,84.07,98.58,61.23,9.19,88.11,88.05,25.3,6.7,1,0,0,1,2,2
S5380,21,68.98,63.75,46.17,77.9,50.32,5.0,96.96,97.78,6.6,5.6,10,0,0,0,3,1
S5381,19,81.14,79.36,77.24,76.64,83.67,7.27,90.11,87.78,12.4,8.8,5,0,0,1,0,0
S5382,19,55.59,89.7,66.19,51.76,90.59,2.69,96.73,91.18,7.8,4.3,6,1,1,1,1,0
S5383,22,65.67,87.49,64.36,92.0,63.45,0.25,91.03,76.62,11.5,8.5,9,0,1,0,1,2
S5384,22,70.89,83.3,53.94,52.24,54.59,5.78,52.32,82.88,24.3,6.5,1,1,1,1,2,2
S5385,20,57.97,61.55,41.83,95.31,66.79,8.35,55.88,73.91,13.3,7.7,3,1,0,1,3,0
S5386,20,75.3,47.34,90.86,76.93,64.6,9.9,94.24,63.82,22.2,5.7,5,0,1,0,4,2
S5387,22,54.26,53.01,59.58,58.42,72.54,8.47,51.38,65.67,24.3,5.9,1,1,0,0,3,2
S5388,21,52.33,91.89,80.87,72.59,63.21,5.54,89.71,68.03,25.4,5.0,7,1,1,1,3,2
S5389,20,75.99,91.44,96.86,99.75,66.99,6.09,92.49,67.03,26.8,8.8,1,0,1,0,2,1
S5390,23,62.39,97.09,73.9,65.25,95.38,8.24,70.77,76.66,19.9,4.2,10,1,0,1,2,0
S5391,23,54.77,44.56,63.83,63.47,66.74,0.2,67.74,62.38,12.0,5.9,10,0,1,1,0,2
S5392,21,71.2,72.21,56.1,55.9,89.28,9.52,59.72,75.83,8.8,5.7,3,0,1,1,4,2
S5393,22,95.76,78.92,96.04,79.86,81.29,5.31,52.45,95.81,17.6,8.1,1,0,0,1,2,2
S5394,20,86.21,82.64,80.92,54.46,66.88,9.52,87.27,70.3,7.6,6.5,9,1,0,1,0,2
S5395,19,90.78,78.63,79.92,88.3,90.89,7.65,53.69,61.13,27.8,4.8,7,1,0,1,1,2
S5396,22,93.6,86.2,65.57,95.96,79.75,1.52,97.23,67.34,16.1,6.5,10,1,0,1,0,2
S5397,20,98.63,61.57,90.7,96.59,50.43,1.65,64.84,93.84,26.8,5.2,9,1,1,1,4,1
S5398,21,88.16,50.77,82.82,55.4,53.44,3.54,89.71,97.08,22.7,4.1,9,0,1,1,0,1
S5399,23,80.42,52.28,56.99,77.91,87.63,2.64,52.98,94.33,26.4,6.7,9,0,0,1,0,1
S5400,21,68.27,40.72,75.97,54.86,72.33,4.39,76.81,64.37,27.1,5.8,10,1,0,0,2,1
S5401,20,59.08,61.02,65.81,78.6,70.28,6.04,67.45,69.39,6.3,5.2,5,0,0,0,4,2
S5402,21,84.33,45.5,40.4,90.75,57.29,4.37,51.5,98.75,23.1,4.9,7,1,1,0,0,2
S5403,20,99.75,59.29,88.46,76.89,57.87,0.56,82.79,66.19,10.7,6.3,6,0,0,1,3,2
S5404,20,73.37,77.69,47.37,93.6,89.89,9.76,97.16,56.89,29.7,8.3,6,0,1,0,0,1
S5405,21,86.18,93.67,70.6,90.08,91.45,4.25,50.54,64.1,24.5,7.8,3,0,0,1,1,1
S5406,18,74.75,90.38,60.17,63.83,78.0,8.51,63.52,98.2,5.1,4.0,10,0,1,0,1,1
S5407,19,71.6,55.16,60.53,81.51,64.76,0.74,85.18,70.79,28.2,7.7,6,0,0,1,0,0
S5408,22,70.52,48.04,68.64,50.37,96.64,8.1,93.56,96.69,12.3,4.4,10,1,1,0,0,2
S5409,23,75.23,51.58,99.82,69.8,81.2,1.73,59.54,55.2,15.4,6.7,6,1,0,0,3,1
S5410,19,68.34,98.26,64.5,61.9,89.83,6.79,53.54,88.3,20.3,7.9,5,0,1,1,0,1
S5411,22,87.44,72.97,50.94,96.86,50.16,6.62,50.43,54.67,27.9,6.3,4,1,0,0,2,2
S5412,22,93.71,50.95,76.82,70.27,72.52,9.1,60.76,59.87,28.2,5.9,10,0,0,0,4,0
S5413,23,94.14,90.44,54.18,82.7,93.55,3.21,53.57,80.81,19.1,8.7,5,0,1,1,3,1
S5414,19,61.38,63.71,46.33,86.6,66.91,1.09,67.97,71.72,12.9,4.1,7,0,1,1,0,0
S5415,23,94.8,93.95,43.01,88.66,86.33,8.65,72.01,83.33,12.0,4.5,4,0,1,1,2,1
S5416,20,67.08,55.64,41.37,86.79,82.88,3.32,74.0,98.67,14.1,8.4,9,1,1,0,0,1
S5417,23,65.47,63.59,65.87,64.46,57.61,2.33,57.12,52.64,9.5,8.4,4,0,1,0,3,2
S5418,21,86.34,70.3,65.6,84.3,88.75,4.86,73.2,59.58,21.7,5.9,9,1,1,0,3,0
S5419,18,65.23,93.56,51.13,77.45,55.63,1.46,50.45,82.01,18.2,6.7,10,0,0,1,1,1
S5420,18,52.65,92.13,87.04,79.87,86.4,2.97,61.97,94.83,24.3,4.8,9,0,0,1,1,2
S5421,18,68.68,74.46,47.76,50.04,99.55,3.85,68.45,89.88,7.4,8.4,7,1,1,1,0,1
S5422,19,86.07,53.31,94.92,62.91,97.9,2.77,55.92,73.28,15.0,6.3,7,0,1,0,4,2
S5423,19,66.35,64.2,75.25,96.53,90.01,4.5,90.7,87.27,11.0,6.8,10,0,0,0,2,1
S5424,20,81.48,98.54,41.66,64.5,76.73,3.85,60.06,60.4,18.4,4.6,1,1,1,0,1,2
S5425,24,83.01,76.47,97.78,71.9,83.74,7.75,87.74,50.69,16.7,7.1,2,1,0,0,1,1
S5426,18,86.69,86.87,58.48,59.33,86.41,9.18,73.69,78.5,16.2,7.5,3,1,0,1,4,2
S5427,20,94.86,66.99,67.0,56.93,50.42,1.01,73.99,90.66,12.9,5.5,3,0,0,0,3,2
S5428,24,71.63,71.92,57.06,60.43,55.12,8.23,82.26,71.67,23.2,8.5,3,0,1,0,0,0
S5429,18,58.32,65.74,83.71,77.68,79.85,9.32,52.21,78.46,17.0,5.0,9,1,0,0,0,2
S5430,19,65.95,82.18,69.14,95.95,50.33,6.87,53.94,71.11,10.1,8.5,2,1,1,1,2,0
S5431,24,71.61,91.09,47.94,66.31,95.45,9.96,66.34,75.7,18.7,7.5,1,0,1,0,4,2
S5432,21,85.69,70.44,46.25,66.17,74.48,3.35,70.84,94.22,19.9,8.2,1,0,1,0,4,2
S5433,21,50.66,68.85,83.52,78.21,62.89,8.3,71.5,73.91,5.5,7.5,6,1,0,1,4,2
S5434,21,65.79,60.42,54.22,67.84,69.69,6.74,83.84,50.37,10.1,6.1,7,1,0,1,3,2
S5435,23,88.99,50.63,48.27,95.52,92.54,3.23,50.04,89.99,11.1,5.7,2,1,0,0,4,0
S5436,21,83.54,96.35,69.97,68.89,96.36,7.05,97.96,80.89,11.2,7.7,2,1,1,1,3,2
S5437,22,86.59,58.96,88.17,74.52,55.81,5.1,58.72,86.52,11.0,5.5,8,0,0,0,0,2
S5438,18,90.59,88.04,56.73,76.67,88.9,1.89,62.43,95.05,11.8,4.3,7,0,0,1,3,2
S5439,21,89.16,82.92,56.59,89.1,78.91,1.74,95.28,64.31,11.6,5.2,4,0,0,0,0,2
S5440,24,84.11,87.46,90.03,78.2,79.28,7.13,50.27,75.15,27.1,7.8,7,0,0,1,2,2
S5441,22,71.98,96.21,48.87,61.96,88.97,7.12,99.57,80.12,13.0,8.0,4,1,0,0,4,2
S5442,22,99.18,77.4,77.0,56.2,61.14,5.31,51.8,67.27,13.7,5.4,5,0,1,1,2,1
S5443,22,78.45,93.88,97.3,96.89,76.55,5.01,56.03,92.3,11.7,5.6,8,1,1,1,4,0
S5444,20,60.14,50.06,90.48,90.08,65.97,1.8,62.01,84.88,29.2,6.7,4,0,1,0,2,0
S5445,24,64.64,77.6,43.71,51.15,54.73,4.29,71.94,86.67,18.4,5.3,7,0,1,1,1,2
S5446,20,84.68,86.34,59.19,91.08,55.25,8.71,75.92,90.4,20.3,7.0,2,0,1,0,1,1
S5447,22,96.24,56.3,48.54,79.53,56.82,8.55,55.24,62.9,23.4,5.4,2,1,0,1,3,1
S5448,23,58.94,84.45,96.95,75.94,80.74,6.61,53.68,87.28,13.3,4.6,9,0,1,0,2,0
S5449,21,54.12,86.71,99.16,50.61,55.29,9.97,51.59,88.69,29.2,4.8,10,1,0,1,4,1
S5450,18,94.08,89.87,54.1,89.04,78.51,8.93,62.84,92.12,8.8,5.3,8,1,0,0,0,1
S5451,24,95.76,58.77,80.18,59.9,79.41,1.45,96.08,74.43,16.4,4.8,3,0,0,0,3,0
S5452,23,63.82,80.9,90.5,86.4,95.19,3.99,69.49,75.21,8.6,8.9,7,1,0,0,3,0
S5453,19,68.86,58.26,54.02,50.79,81.32,1.32,88.2,54.91,24.8,7.3,1,0,1,0,1,0
S5454,20,83.01,84.34,51.26,89.82,99.28,4.66,59.51,92.61,7.7,4.9,4,1,0,0,2,2
S5455,21,66.5,67.78,40.67,51.15,51.55,7.76,53.23,76.67,18.8,6.1,4,0,0,0,2,0
S5456,21,93.86,75.85,64.72,61.79,85.21,1.56,77.71,79.72,7.6,5.3,8,1,1,0,3,0
S5457,19,55.38,64.95,93.97,63.41,51.32,8.8,91.1,56.07,16.3,7.4,4,1,0,0,1,1
S5458,19,51.9,49.72,94.18,57.88,86.47,5.69,94.92,80.09,12.0,8.3,9,0,0,0,0,1
S5459,24,60.42,50.68,47.66,74.05,69.29,7.49,77.31,52.1,27.6,6.0,10,0,0,1,1,0
S5460,21,64.3,44.65,52.26,64.18,80.57,0.45,64.7,96.16,6.3,6.1,7,0,1,1,2,0
S5461,19,55.65,77.08,64.48,99.66,65.48,0.94,55.48,93.18,21.2,6.0,10,0,0,0,0,1
S5462,21,53.28,90.92,86.84,79.0,57.96,6.21,83.39,59.72,22.4,6.2,5,1,0,0,3,0
S5463,23,87.78,41.25,76.71,78.32,86.18,8.38,64.02,79.69,27.2,4.2,8,1,1,1,0,2
S5464,24,58.21,43.97,70.83,61.04,95.23,8.74,92.2,80.13,26.9,7.0,4,1,1,1,3,0
S5465,19,95.7,67.45,75.52,70.43,59.18,6.88,80.26,90.17,29.4,8.8,10,1,1,0,1,1
S5466,23,68.4,84.26,45.77,56.2,96.04,2.01,92.94,87.85,11.3,7.9,6,0,0,1,0,2
S5467,23,83.53,49.46,68.66,88.13,57.01,1.95,78.33,99.66,11.9,8.3,5,1,0,1,4,0
S5468,19,61.27,56.3,99.52,66.56,86.78,8.81,88.59,67.54,14.9,5.1,10,0,1,0,2,1
S5469,24,62.02,53.92,45.31,87.6,97.97,1.13,64.72,56.23,18.4,7.0,3,1,0,1,3,1
S5470,21,78.74,63.94,71.15,68.58,57.37,6.86,75.15,78.67,14.2,8.5,8,0,1,0,0,1
S5471,22,78.03,53.5,57.74,99.44,71.75,5.34,50.97,88.2,23.5,4.3,6,0,0,1,0,1
S5472,21,88.44,61.16,72.39,58.56,66.87,4.21,80.39,64.29,5.2,8.4,4,0,0,1,4,2
S5473,18,87.89,83.71,74.43,50.08,69.42,4.4,76.69,61.81,5.4,4.3,1,0,0,1,1,0
S5474,19,83.53,76.66,74.65,79.74,87.66,9.45,87.76,90.12,22.9,8.9,10,0,1,0,4,0
S5475,20,72.46,44.87,91.13,97.65,83.06,8.61,86.45,87.69,27.1,4.4,1,1,0,0,0,0
S5476,24,94.53,78.26,63.38,82.35,98.43,8.65,81.38,60.17,24.4,5.8,3,0,0,1,2,0
S5477,19,81.13,68.62,70.98,54.29,59.27,4.07,52.83,93.46,7.9,4.3,8,1,0,1,0,1
S5478,18,99.51,96.07,40.66,77.02,77.16,1.07,95.15,56.74,28.4,4.3,8,1,0,1,0,2
S5479,23,90.97,57.36,87.37,95.47,72.46,9.98,50.9,55.46,18.0,8.3,2,0,0,0,0,1
S5480,20,52.22,83.57,55.57,50.33,95.94,1.45,90.16,67.56,23.6,4.3,1,1,0,1,4,2
S5481,20,66.03,83.85,88.99,58.35,50.53,5.16,73.97,94.33,10.0,8.0,5,1,1,1,4,0
S5482,21,78.59,53.29,55.94,90.73,99.46,2.65,90.9,84.77,18.7,8.5,1,1,0,1,3,1
S5483,22,86.07,94.19,40.65,94.7,73.99,5.11,73.25,69.74,13.3,8.7,8,0,1,1,3,1
S5484,21,77.52,69.47,49.29,85.36,81.28,3.05,82.35,57.86,29.4,8.3,9,0,1,1,3,0
S5485,24,89.31,80.73,99.14,99.58,68.0,8.97,68.16,85.67,16.9,8.8,2,0,0,1,0,2
S5486,20,64.13,48.75,59.19,54.51,92.63,9.68,87.18,79.96,23.9,4.3,4,0,1,1,3,2
